token	idf
conservation	1.66811956
pommes	2.21218760
énumère	2.51321760
étanche	2.51321760
naturellement	1.25794509
rejoint	1.66811956
myrtille	2.51321760
positionnée	1.81424760
doté	1.55897509
intempéries	2.21218760
caisse	2.21218760
démocratisons	2.51321760
étanchéité	2.03609635
nutritionnelles	1.73506635
cerises	2.51321760
exclut	2.51321760
dates	2.51321760
clientèle	2.51321760
venture	2.03609635
valoriser	1.55897509
cardons	2.51321760
mt	2.51321760
isab	2.51321760
dluo	2.51321760
sélective	2.51321760
adhésion	1.91115761
poussière	2.51321760
parler	1.36708956
inventeur	2.51321760
inévitables	2.21218760
phares	2.03609635
parfaite	2.51321760
original	1.61012761
agronome	1.91115761
fleurs	2.21218760
marchandises	2.03609635
producteurs	1.55897509
palette	1.91115761
benoit	2.51321760
150	1.43403635
yaourts	2.51321760
attendu	2.03609635
modules	1.81424760
limites	1.81424760
mai	1.39927425
organoleptiques	1.91115761
ventes	1.81424760
conditionnement	1.91115761
offre	1.08185384
beauvais	2.51321760
commerciaux	1.73506635
distincts	2.51321760
diplômé	1.61012761
suivis	2.03609635
frais	2.21218760
saône	2.03609635
possibilités	1.81424760
apportons	2.51321760
souplesse	1.91115761
démocratise	2.51321760
olives	2.51321760
tulipes	2.51321760
optimale	2.21218760
bac	1.73506635
révolutionnaire	2.51321760
kilo	2.21218760
traçabilité	2.21218760
janny	2.51321760
froides	2.51321760
garantissait	2.51321760
stockées	2.21218760
membrane	1.61012761
volumes	1.91115761
hermétiques	2.51321760
immenses	1.73506635
aussitôt	1.39927425
chambres	2.03609635
flexibilité	2.21218760
cerise	2.03609635
couvercle	2.51321760
récente	2.21218760
saumure	2.51321760
life	2.51321760
contacté	2.21218760
représentants	1.51321760
briser	2.21218760
californie	1.91115761
étonnement	2.21218760
optimiser	1.15148976
aurais	2.51321760
devienne	2.51321760
continent	1.66811956
automobiles	2.51321760
hollande	2.21218760
vendu	2.21218760
accepté	2.03609635
mort	2.03609635
pompiers	2.03609635
chefs	1.73506635
déroulé	1.91115761
commencé	0.98173868
extraire	1.81424760
poinçon	2.51321760
lame	2.51321760
récompensé	2.03609635
né	1.55897509
brise	2.51321760
japonais	1.73506635
vitre	2.51321760
lances	2.51321760
affaires	1.30909762
voiture	2.03609635
andrews	2.51321760
commercialiser	1.66811956
pressés	2.51321760
route	1.51321760
certification	2.03609635
couper	2.21218760
gagne	2.51321760
hammer	2.51321760
présence	1.17079492
avérer	1.91115761
droits	2.51321760
acier	2.51321760
laisse	2.03609635
utilisable	1.81424760
vingtaine	1.08185384
pro	2.21218760
distribution	1.55897509
barbara	2.03609635
foulée	1.81424760
rasoir	2.51321760
resqme	2.51321760
phare	1.66811956
ambassade	2.51321760
persuadé	2.21218760
joue	1.61012761
sauver	2.51321760
entrepreneur	1.73506635
rétractable	2.51321760
atteint	1.61012761
dispositifs	1.30909762
éducative	2.51321760
négocier	2.51321760
maria	2.51321760
norvège	2.03609635
police	2.03609635
accompagnée	2.21218760
chiffre	1.47182491
activée	2.51321760
restés	2.21218760
hollandais	2.03609635
marteau	2.51321760
vies	2.51321760
attarde	2.51321760
parlé	2.51321760
exclusif	2.03609635
acheter	2.21218760
laurent	1.51321760
implantée	1.61012761
découvre	2.03609635
incendie	2.51321760
exclusive	2.21218760
yeux	2.03609635
conseillère	2.21218760
souhait	1.66811956
appuyez	2.51321760
souhaitaient	2.51321760
employés	2.03609635
santa	2.03609635
distributing	2.51321760
pressé	2.51321760
brevetée	2.21218760
baptisé	1.21218760
routière	2.51321760
séduit	2.03609635
colasse	2.51321760
accident	2.21218760
stipule	2.51321760
emprunt	2.51321760
incontestable	2.03609635
publiques	1.91115761
satellitaires	2.03609635
satellitaire	2.21218760
géographique	1.91115761
mobilisée	2.51321760
politiques	1.36708956
equipex	2.21218760
fournit	1.66811956
ii	1.73506635
sustainable	2.03609635
geoinformation	2.51321760
coupler	2.51321760
development	2.51321760
acquisition	1.73506635
faciliter	1.61012761
largement	1.36708956
structurants	2.03609635
demeure	2.21218760
homogène	2.21218760
etat	1.39927425
gestionnaires	2.03609635
gratuitement	2.51321760
languedoc	1.61012761
roussillon	1.61012761
porté	1.23446400
sociétaux	2.21218760
évolué	1.81424760
résolution	1.30909762
ign	2.51321760
mètre	1.66811956
mobilisé	1.81424760
spot	2.03609635
régionaliser	2.51321760
multilicence	2.51321760
umr	1.47182491
essayons	1.91115761
effectuées	1.55897509
tetis	2.51321760
jouer	1.43403635
appui	1.66811956
geosud	2.51321760
approprier	2.51321760
equipements	2.51321760
anne	2.51321760
contribuant	1.91115761
chiffres	1.81424760
pouvait	1.73506635
humanisme	2.51321760
valeurs	1.91115761
brillamment	2.03609635
talent	2.51321760
joyeuse	2.21218760
doctorales	2.03609635
progression	1.73506635
mouvement	1.51321760
proposent	2.21218760
tequi	2.51321760
fourmillant	2.51321760
coulisses	2.03609635
gadzarts	2.03609635
joliment	2.51321760
28	1.36708956
siècles	1.91115761
mathématicien	1.91115761
posent	1.73506635
exceptionnelle	1.73506635
henri	1.91115761
invitent	2.21218760
xix	2.21218760
olivier	1.66811956
métiers	1.28276868
pourcentage	2.51321760
1780	2.21218760
dispensée	2.21218760
décision	1.30909762
révolution	1.66811956
fluides	1.73506635
mastères	2.51321760
retrouvé	2.21218760
galerie	2.51321760
portraits	2.51321760
vercherand	2.51321760
alternance	2.51321760
traditions	2.03609635
mécanique	1.28276868
spécialisés	2.03609635
signés	2.51321760
arts	1.43403635
fields	1.91115761
fraternité	2.51321760
chapitres	2.21218760
préfacé	2.21218760
dénommée	2.51321760
suis	1.39927425
préface	2.51321760
accepter	2.51321760
confondues	2.21218760
problèmes	1.30909762
fondée	1.91115761
midi	1.36708956
page	2.21218760
dévoilent	2.51321760
textes	2.51321760
spécialités	2.21218760
ouverture	1.47182491
quitter	2.03609635
illustré	2.51321760
villani	1.91115761
tableau	1.81424760
apprécie	2.51321760
armes	2.03609635
énergétiques	1.73506635
aube	2.51321760
instituts	2.03609635
cédric	1.91115761
main	1.51321760
illustrés	2.21218760
désir	2.21218760
lisant	2.51321760
habilité	2.51321760
oh	1.81424760
mba	2.51321760
famille	1.51321760
xxème	2.21218760
détail	1.91115761
affaire	2.03609635
élèves	1.15148976
caractéristique	1.55897509
frère	2.21218760
entrer	1.43403635
préfacer	2.51321760
boursiers	2.21218760
motricité	2.21218760
réparation	1.91115761
hp	1.91115761
bâtiment	1.47182491
adaptatifs	2.51321760
vitro	2.21218760
précliniques	2.03609635
ivry	1.91115761
2013	0.78894173
praticien	2.51321760
installations	1.66811956
technicité	2.51321760
investissement	1.47182491
800	1.91115761
financés	2.03609635
cardiovasculaires	1.73506635
troubles	1.73506635
souches	1.91115761
entièrement	1.61012761
pépinière	2.03609635
ex	2.21218760
mariani	2.21218760
foix	2.21218760
neurobiologiste	2.51321760
m2	1.66811956
assistance	1.66811956
criblage	2.03609635
plates	1.91115761
hôtel	2.21218760
inauguré	1.66811956
comportementales	2.51321760
centré	2.03609635
charles	1.73506635
viendra	2.21218760
démences	2.21218760
associées	1.81424760
seine	1.61012761
ministère	1.25794509
allongement	2.21218760
aura	1.36708956
abrite	1.43403635
orientation	1.73506635
immobilière	2.51321760
sommeil	2.21218760
éventuels	1.61012761
ap	2.03609635
gérontechnologies	2.51321760
umi	2.03609635
dépendance	2.21218760
contribution	1.73506635
pétrole	2.21218760
épuisement	2.51321760
annoncé	2.03609635
eco	1.91115761
efficient	2.51321760
chinois	1.81424760
fossiles	2.51321760
susciter	1.73506635
rhodia	2.51321760
localisée	1.73506635
hébergera	2.51321760
shanghai	2.21218760
efficients	2.51321760
east	2.51321760
university	2.03609635
chinoises	1.91115761
internationales	1.55897509
ecnu	2.51321760
china	2.21218760
products	2.21218760
normal	1.81424760
éco	2.03609635
serre	1.61012761
ens	1.66811956
installée	1.43403635
processes	2.51321760
nitry	2.51321760
16	1.39927425
amont	1.81424760
prévu	1.61012761
86	2.51321760
garanties	2.51321760
duvernois	2.51321760
comtois	2.03609635
agroenvironnement	2.03609635
notion	1.81424760
amendements	2.51321760
precisio	2.51321760
intrants	2.21218760
paramétrer	2.51321760
précision	1.23446400
interrégionales	2.51321760
bourguignons	2.21218760
sanitaires	1.73506635
présélectionnés	2.51321760
bâtir	1.55897509
interactions	1.39927425
prairie	2.51321760
périphérie	1.81424760
yonne	2.51321760
dénommé	2.51321760
abbaye	2.51321760
ift	2.51321760
préservation	2.21218760
préside	1.73506635
cipan	2.51321760
aiserey	2.51321760
gy	2.51321760
technopôle	1.91115761
proposant	2.21218760
démarrage	1.73506635
antennes	1.81424760
défini	2.03609635
culturales	2.51321760
superficiels	2.51321760
synergies	2.03609635
biologique	1.51321760
formalisé	2.51321760
clairement	2.03609635
franc	1.81424760
hectares	2.03609635
variétaux	2.51321760
regroupés	1.81424760
rotations	2.51321760
limoneux	2.51321760
émergence	1.02185591
pluriannuelle	2.51321760
articulent	2.21218760
esquisse	2.21218760
geodata	2.51321760
définies	2.21218760
recensé	2.51321760
matériels	1.73506635
majeures	1.43403635
artemis	1.91115761
productions	1.73506635
sols	1.43403635
rechercher	2.21218760
implanter	1.81424760
anonyme	2.51321760
transformation	1.81424760
doubs	2.21218760
rendant	2.03609635
fourniture	2.21218760
cailloux	2.51321760
protocoles	2.21218760
k	2.51321760
evry	2.51321760
coopératives	1.81424760
initiée	1.73506635
blancs	2.03609635
élémentaire	2.51321760
repenser	2.03609635
fertilisation	2.51321760
obligation	1.81424760
desquels	1.91115761
2008	1.17079492
agronov	2.03609635
coopérative	2.03609635
simplifiée	2.21218760
michel	1.33712634
minéraux	2.03609635
posant	2.51321760
accessible	1.73506635
réuni	2.03609635
bretenière	2.21218760
attente	2.21218760
occupe	1.55897509
agrene	2.03609635
parcelle	2.21218760
regroupées	2.21218760
articule	1.61012761
présentés	1.51321760
fertilité	2.51321760
battants	2.51321760
calcaires	2.51321760
réduction	1.43403635
conversion	2.21218760
présents	1.09824425
émerge	2.03609635
saint	1.28276868
terroirs	2.21218760
harmonisés	2.51321760
virey	2.51321760
agro	1.73506635
vérifier	2.03609635
inoplant	2.51321760
semis	2.51321760
figurait	2.51321760
minimum	1.81424760
annuels	2.51321760
neuf	1.73506635
guidage	2.51321760
automne	1.47182491
faisait	1.81424760
typologies	2.51321760
limons	2.51321760
exception	1.55897509
équipée	2.03609635
complémentarités	2.51321760
signal	1.61012761
8ème	1.91115761
corrigé	2.51321760
argileux	2.51321760
esquisser	1.73506635
orpheon	2.51321760
argilo	2.51321760
désherbage	2.51321760
broyage	2.51321760
chaud	2.51321760
four	2.03609635
légèreté	2.21218760
bénéficié	1.73506635
ludwik	2.21218760
torsion	2.51321760
supérieure	1.30909762
inversement	2.51321760
époxy	2.51321760
atomes	1.81424760
résine	2.21218760
réorganiser	2.51321760
composés	1.61012761
ingrédients	1.66811956
action	1.25794509
cyril	2.51321760
déformée	2.51321760
partant	1.81424760
résistance	1.51321760
façonnable	2.51321760
inédit	2.03609635
remplacer	1.66811956
adopté	2.51321760
arkema	2.51321760
disparaissent	2.51321760
résines	2.51321760
atouts	1.36708956
loisirs	1.61012761
éclairage	1.91115761
durcisseurs	2.51321760
concurrencer	2.51321760
leibler	2.21218760
polarisée	2.21218760
minutes	1.43403635
visualisables	2.51321760
automobile	1.39927425
envisager	1.28276868
subit	2.21218760
matériau	1.43403635
vitreuse	2.51321760
couleurs	1.91115761
verre	1.73506635
relevé	2.03609635
chaleur	1.66811956
métaux	1.61012761
composites	1.73506635
cassable	2.51321760
liens	1.61012761
vives	2.21218760
molle	2.21218760
difficilement	1.73506635
tech	1.51321760
frésillon	2.51321760
moyens	1.25794509
auparavant	2.21218760
caroline	2.51321760
relancer	2.51321760
apprentissages	2.03609635
catherine	1.81424760
transmises	2.51321760
assimilée	2.51321760
anonymes	2.21218760
constamment	2.51321760
mini	1.91115761
régulièrement	1.81424760
réactivée	2.51321760
pédagogiques	1.73506635
quiz	2.51321760
concentration	1.81424760
registre	2.51321760
améliorons	2.51321760
profitent	2.21218760
2000	1.28276868
doter	2.21218760
statistiques	2.03609635
pect	2.51321760
rythme	2.51321760
essca	2.51321760
angers	1.91115761
scale	2.21218760
enseignant	1.81424760
pédagogie	1.73506635
maximum	1.91115761
revenir	2.03609635
leblanc	2.51321760
immédiates	2.21218760
salle	1.55897509
révélatrices	2.51321760
ordinateurs	2.03609635
adapté	1.73506635
résoudre	1.73506635
achèvera	1.73506635
pensé	2.03609635
cherchent	1.91115761
protège	2.21218760
puits	2.21218760
mené	1.25794509
lecture	1.81424760
fourmille	2.21218760
concilier	2.03609635
contradictoires	2.21218760
forêt	2.03609635
réservoir	2.03609635
forestiers	2.51321760
équation	2.51321760
conseiller	1.81424760
vulnérable	2.21218760
sociaux	1.73506635
subsistent	2.03609635
branche	1.91115761
définir	1.66811956
résumant	2.51321760
enthousiaste	2.21218760
contribuent	1.91115761
leadership	2.51321760
principale	1.73506635
recommandant	2.51321760
anciens	1.51321760
delcroix	2.51321760
balance	2.21218760
centralienne	2.51321760
manifestement	2.51321760
relativement	1.25794509
déficient	2.51321760
pessimisme	2.51321760
définitif	2.51321760
concession	2.21218760
sombrer	2.51321760
concitoyens	2.51321760
décrivent	2.21218760
présentées	1.73506635
décennie	1.51321760
occident	2.21218760
tradition	2.03609635
déclinée	2.51321760
lancer	1.11527759
luxe	2.51321760
préoccupante	1.91115761
dynamiser	2.21218760
déficitaire	2.51321760
douter	2.21218760
éditeur	2.51321760
propositions	2.51321760
eiffel	2.51321760
tenté	2.03609635
divisée	2.21218760
légitime	1.91115761
méritons	2.51321760
bouygues	2.51321760
made	2.51321760
inciter	2.21218760
ocde	2.51321760
211	2.51321760
142	2.51321760
adaptée	1.51321760
think	2.21218760
meilleurs	1.51321760
profondeur	1.81424760
mots	1.66811956
éloigné	2.51321760
regrette	2.03609635
traduit	1.81424760
louis	1.66811956
emploi	1.91115761
emblématiques	2.03609635
titanesque	2.51321760
freins	2.03609635
xxième	2.03609635
ferrary	2.51321760
classement	1.91115761
armand	2.51321760
crédit	2.03609635
faiblesse	2.21218760
correspond	2.03609635
retiendra	2.21218760
devoir	1.55897509
économie	1.28276868
hôtellerie	2.51321760
suffisante	2.03609635
peugeot	2.03609635
colin	2.51321760
absence	1.55897509
oseo	2.03609635
francis	2.03609635
lourdeurs	2.51321760
deviendrait	2.51321760
constats	2.51321760
commerciale	1.73506635
animé	1.91115761
mondiaux	1.73506635
appuyé	2.51321760
déficit	2.03609635
branches	2.03609635
constaté	2.21218760
multiplicité	2.51321760
bénéfice	2.21218760
soutenir	1.91115761
siècle	1.39927425
changé	2.21218760
1970	2.21218760
relative	1.81424760
banque	1.55897509
pèsera	2.51321760
huitième	2.51321760
classements	2.51321760
timidité	2.51321760
passionnent	2.51321760
1960	2.51321760
positionner	1.91115761
impôt	2.21218760
concrètes	1.81424760
entreprendre	1.91115761
constatent	2.21218760
centraliens	2.21218760
culturel	2.03609635
guy	2.51321760
latécoère	2.21218760
administratives	2.21218760
régresse	2.51321760
10ème	2.21218760
asie	1.55897509
réaliste	1.91115761
blériot	2.21218760
priorités	2.03609635
élevé	1.81424760
pages	1.91115761
frein	2.51321760
gustave	2.51321760
tank	2.21218760
chantier	2.21218760
structurellement	2.21218760
préoccupants	2.51321760
animateur	2.21218760
infectiologie	2.51321760
vétérinaires	2.51321760
nationales	2.03609635
favoriser	1.51321760
newvectys	2.51321760
iasp	2.51321760
tours	1.81424760
translationnelle	2.51321760
séminaires	2.51321760
pitié	2.51321760
hébergeant	2.51321760
animales	1.73506635
prévoit	1.55897509
salpêtrière	2.51321760
séminaire	1.73506635
prépare	2.51321760
biotechnologie	2.03609635
rendements	1.81424760
enjeu	1.73506635
hydrocarbures	2.51321760
terrestres	2.03609635
aix	1.55897509
héliobiotec	2.51321760
plateforme	1.09824425
cyanobactéries	2.51321760
égale	2.03609635
réserve	2.21218760
3e	2.51321760
bouches	2.51321760
biocarburants	1.81424760
accumuler	2.51321760
hébergé	2.51321760
feder	1.73506635
surfaciques	2.51321760
élevés	1.73506635
cadarache	1.81424760
sec	2.21218760
hydrogène	1.91115761
biodiesel	2.51321760
rhône	1.66811956
bioénergétique	2.51321760
lb3m	2.51321760
poids	1.51321760
microalgues	1.91115761
marseille	1.43403635
inaugurée	1.55897509
heads	2.51321760
boyle	2.51321760
comités	2.51321760
eurohorcs	2.51321760
23	1.61012761
accélérer	1.47182491
couvriront	2.51321760
dissoute	2.51321760
agences	1.81424760
vocation	1.55897509
promouvoir	1.73506635
uk	2.51321760
paul	1.66811956
établie	2.21218760
council	1.91115761
présidé	2.21218760
councils	2.51321760
basé	1.51321760
esrc	2.51321760
foundation	2.51321760
rcuk	2.51321760
dirigeants	2.21218760
economic	2.51321760
esf	2.51321760
syrota	2.51321760
microscopiques	1.73506635
gestation	2.51321760
molecular	2.21218760
infectieux	2.03609635
amené	1.73506635
dégénératives	2.51321760
maisons	2.21218760
douzaine	1.73506635
montbard	2.51321760
observait	2.51321760
55	2.51321760
agents	1.73506635
noté	2.21218760
prost	1.91115761
incitent	2.51321760
suivi	1.25794509
endroits	2.51321760
vigne	1.61012761
vignobles	2.51321760
biochimie	1.81424760
leucodystrophies	2.51321760
métabolique	2.03609635
olive	2.21218760
